,bet_count,stake,regressed_stake,loss,loss_per_bet,declined_bet_count,accepted_bet_count,likelihood_of_declined,likelihood_of_accepted
9868,27,13.278551631652524,14.621080339071868,1.3425287074193442,0.04972328545997571,11,16,0.4074074074074074,0.5925925925925926
7355,27,12.007089188076936,11.888421018463468,0.11866816961346771,0.004395117393091397,13,14,0.48148148148148145,0.5185185185185185
199,27,11.90855675877558,18.341215104162494,6.432658345386914,0.23824660538470052,12,15,0.4444444444444444,0.5555555555555556
198,27,15.01098776944195,16.193870767221163,1.1828829977792132,0.04381048139923012,12,15,0.4444444444444444,0.5555555555555556
7730,27,11.627560949564641,12.085628172952179,0.4580672233875376,0.016965452718056946,12,15,0.4444444444444444,0.5555555555555556
7363,27,15.980232023484023,13.792143766965872,2.188088256518151,0.08104030579696857,9,18,0.3333333333333333,0.6666666666666666
1212,27,15.002314758738292,16.336480022358703,1.3341652636204113,0.049413528282237454,8,19,0.2962962962962963,0.7037037037037037
7367,27,15.279650051020356,15.720095081891145,0.440445030870789,0.016312778921140334,9,18,0.3333333333333333,0.6666666666666666
2204,27,15.554586812817755,15.95190320083217,0.39731638801441527,0.014715421778311677,15,12,0.5555555555555556,0.4444444444444444
5785,27,12.818797240931636,14.893943882989053,2.075146642057417,0.0768572830391636,11,16,0.4074074074074074,0.5925925925925926
1071,27,11.278145124413044,11.604733075668914,0.3265879512558705,0.012095850046513722,13,14,0.48148148148148145,0.5185185185185185
1374,27,12.273589911386942,14.687451116136382,2.4138612047494394,0.08940226684257183,12,15,0.4444444444444444,0.5555555555555556
7896,27,11.87159394566384,14.623896017944736,2.752302072280896,0.10193711378818134,15,12,0.5555555555555556,0.4444444444444444
8021,27,14.323528549078713,14.282555954126188,0.04097259495252459,0.00151750351676017,12,15,0.4444444444444444,0.5555555555555556
5924,27,15.284043687373366,13.766685016804537,1.5173586705688287,0.056198469280326985,13,14,0.48148148148148145,0.5185185185185185
9642,27,11.245597903661654,13.842012800570053,2.5964148969083993,0.09616351470031109,13,14,0.48148148148148145,0.5185185185185185
7607,27,12.891965433831277,10.9392502466164,1.9527151872148778,0.07232278471166215,9,18,0.3333333333333333,0.6666666666666666
293,27,14.308755914850291,14.55896669256648,0.25021077771618927,0.009267065841340343,8,19,0.2962962962962963,0.7037037037037037
9993,27,16.02004645045966,12.129549417973616,3.890497032486044,0.1440924826846683,12,15,0.4444444444444444,0.5555555555555556
7615,27,14.57949504684897,14.035414934978643,0.5440801118703273,0.020151115254456568,15,12,0.5555555555555556,0.4444444444444444
7203,27,12.277613407721388,14.88694850955328,2.609335101831892,0.0966420408085886,4,23,0.14814814814814814,0.8518518518518519
4438,27,11.129810871815431,14.841143464193959,3.711332592378527,0.13745676268068618,13,14,0.48148148148148145,0.5185185185185185
9680,27,14.782969523192454,16.7152932545737,1.9323237313812474,0.07156754560671287,10,17,0.37037037037037035,0.6296296296296297
7217,27,16.012657679170776,15.239811955286392,0.7728457238843838,0.02862391569942162,14,13,0.5185185185185185,0.48148148148148145
7239,27,11.064155375432426,8.717534437707574,2.346620937724852,0.08691188658240193,13,14,0.48148148148148145,0.5185185185185185
1125,27,13.78062429109131,10.491599847420067,3.2890244436712432,0.12181572013597197,11,16,0.4074074074074074,0.5925925925925926
152,27,13.454470420134449,8.4782040190934,4.976266401041048,0.1843061630015203,12,15,0.4444444444444444,0.5555555555555556
7253,27,12.199899985888663,18.846488476300667,6.646588490412004,0.2461699440893335,6,21,0.2222222222222222,0.7777777777777778
5178,27,13.22602473013578,8.832432841758372,4.393591888377408,0.16272562549545955,10,17,0.37037037037037035,0.6296296296296297
2751,27,13.940883999682475,15.62410195812626,1.6832179584437856,0.06234140586828835,16,11,0.5925925925925926,0.4074074074074074
1356,27,13.774833709122163,10.472904238021439,3.301929471100724,0.12229368411484164,12,15,0.4444444444444444,0.5555555555555556
4309,27,13.645818451617773,11.061417619966615,2.5844008316511573,0.09571854932041324,14,13,0.5185185185185185,0.48148148148148145
9955,27,12.837836558632159,15.033051792340645,2.1952152337084865,0.08130426791512912,12,15,0.4444444444444444,0.5555555555555556
9760,27,12.791367343414851,12.759509777662505,0.03185756575234677,0.0011799098426795102,14,13,0.5185185185185185,0.48148148148148145
7272,27,13.857163232559776,15.313665269406616,1.4565020368468407,0.05394451988321632,9,18,0.3333333333333333,0.6666666666666666
3537,27,15.91820754307722,12.433356548043399,3.4848509950338205,0.12906855537162298,10,17,0.37037037037037035,0.6296296296296297
9762,27,11.567040096173415,13.339127623731146,1.7720875275577317,0.0656328713910271,13,14,0.48148148148148145,0.5185185185185185
5808,27,15.07489609839178,16.99742959557363,1.9225334971818508,0.07120494434006855,11,16,0.4074074074074074,0.5925925925925926
7676,27,11.824251957890775,11.780061747748448,0.04419021014232705,0.0016366744497158165,11,16,0.4074074074074074,0.5925925925925926
7691,27,12.82803395548512,12.92354681825608,0.09551286277095983,0.003537513435961475,12,15,0.4444444444444444,0.5555555555555556
3259,27,15.948077062218598,14.167450508835582,1.7806265533830157,0.06594913160677836,13,14,0.48148148148148145,0.5185185185185185
6071,27,14.633133414937246,13.06002849583649,1.5731049191007571,0.05826314515187989,10,17,0.37037037037037035,0.6296296296296297
2285,27,11.638471790285752,16.135921374199132,4.4974495839133795,0.16657220681160664,12,15,0.4444444444444444,0.5555555555555556
8235,27,13.457276590127226,18.0728915496729,4.615614959545674,0.17094870220539532,10,17,0.37037037037037035,0.6296296296296297
9043,27,13.92915807958803,15.587036921113416,1.6578788415253864,0.061402920056495794,10,17,0.37037037037037035,0.6296296296296297
807,27,12.594897967948357,9.13480425457104,3.460093713377317,0.1281516190139747,13,14,0.48148148148148145,0.5185185185185185
9160,27,12.49380842797711,17.191270129564263,4.697461701587153,0.17398006302174643,11,16,0.4074074074074074,0.5925925925925926
5002,27,12.976362108730322,10.203616163344439,2.772745945385884,0.10269429427355126,15,12,0.5555555555555556,0.4444444444444444
3776,27,15.364545211094326,16.628288695023226,1.2637434839289003,0.0468053142195889,15,12,0.5555555555555556,0.4444444444444444
3361,27,14.037179363560579,11.774920839288896,2.262258524271683,0.08378735275080308,11,16,0.4074074074074074,0.5925925925925926
9492,27,12.718152049778066,11.057790107630279,1.6603619421477873,0.061494886746214346,8,19,0.2962962962962963,0.7037037037037037
2546,27,13.332983008943419,11.970313352938803,1.3626696560046163,0.050469246518689496,10,17,0.37037037037037035,0.6296296296296297
6300,27,13.317111225902739,14.49977109287885,1.1826598669761115,0.04380221729541153,10,17,0.37037037037037035,0.6296296296296297
7507,27,11.331126742221993,14.834091937255042,3.502965195033049,0.1297394516678907,13,14,0.48148148148148145,0.5185185185185185
3136,27,15.321415832244988,14.528437897481984,0.7929779347630035,0.0293695531393705,13,14,0.48148148148148145,0.5185185185185185
1596,27,12.753851167269424,15.473074727906987,2.7192235606375625,0.10071198372731713,11,16,0.4074074074074074,0.5925925925925926
6490,27,15.359663509061306,14.953683826580983,0.40597968248032323,0.015036284536308267,10,17,0.37037037037037035,0.6296296296296297
10228,27,14.046791682346624,10.065954092674515,3.9808375896721095,0.14743842924711517,11,16,0.4074074074074074,0.5925925925925926
3757,27,12.828111449713639,11.770784279484692,1.0573271702289464,0.039160265564035054,8,19,0.2962962962962963,0.7037037037037037
4784,27,15.964179992820565,12.583669470974133,3.380510521846432,0.1252040934017197,12,15,0.4444444444444444,0.5555555555555556
8991,27,17.26499305752935,18.06187004889462,0.79687699136527,0.02951396264315815,8,19,0.2962962962962963,0.7037037037037037
5342,27,16.10640152473815,15.392446407532661,0.7139551172054883,0.02644278211872179,15,12,0.5555555555555556,0.4444444444444444
9245,27,15.390060617541842,12.139429536572473,3.2506310809693684,0.12039374373960623,16,11,0.5925925925925926,0.4074074074074074
687,27,13.278913120553394,12.148956406658208,1.1299567138951865,0.04185024866278469,6,21,0.2222222222222222,0.7777777777777778
3876,27,13.097715187726108,13.224742798640296,0.12702761091418857,0.004704726330155133,14,13,0.5185185185185185,0.48148148148148145
839,27,16.25920073683476,14.574696274074507,1.6845044627602537,0.06238905417630569,9,18,0.3333333333333333,0.6666666666666666
7525,27,11.34263397474865,14.999249368134752,3.656615393386101,0.13543019975504078,10,17,0.37037037037037035,0.6296296296296297
8557,27,13.17229736285058,14.012927367509574,0.8406300046589941,0.031134444616999782,10,17,0.37037037037037035,0.6296296296296297
3122,27,13.301574955103296,11.576273407779288,1.7253015473240083,0.0639000573082966,11,16,0.4074074074074074,0.5925925925925926
9044,27,15.743294726711419,14.002458968746119,1.7408357579653,0.06447539844315926,8,19,0.2962962962962963,0.7037037037037037
3383,27,15.148492155709329,15.3785366811829,0.23004452547357168,0.008520167610132285,9,18,0.3333333333333333,0.6666666666666666
2813,27,13.40754414552336,11.3876137652409,2.01993038028246,0.07481223630675779,11,16,0.4074074074074074,0.5925925925925926
564,27,13.922483446058402,12.898797001523592,1.0236864445348104,0.03791431276054853,5,22,0.18518518518518517,0.8148148148148148
9093,27,10.56420094705622,16.33813975038984,5.773938803333619,0.21384958530865258,16,11,0.5925925925925926,0.4074074074074074
4971,27,14.904528124073128,13.873720944479734,1.0308071795933937,0.03817804368864421,12,15,0.4444444444444444,0.5555555555555556
734,27,13.972880679559761,9.226487805728246,4.746392873831516,0.17579232866042652,10,17,0.37037037037037035,0.6296296296296297
9077,27,14.03188876777137,9.766010639372565,4.265878128398805,0.15799548623699278,10,17,0.37037037037037035,0.6296296296296297
8647,27,11.006990799500414,11.369712304063382,0.3627215045629679,0.013434129798628442,10,17,0.37037037037037035,0.6296296296296297
7537,27,13.553866991614829,13.886606215153236,0.33273922353840746,0.012323674945866944,15,12,0.5555555555555556,0.4444444444444444
3810,27,13.0108511526985,13.363020652602088,0.3521694999035887,0.013043314811244025,12,15,0.4444444444444444,0.5555555555555556
4000,27,11.402959969687714,13.456685121171368,2.053725151483654,0.0760638944993946,12,15,0.4444444444444444,0.5555555555555556
2659,27,14.407601794392622,11.942960451393922,2.4646413429987,0.09128301270365556,12,15,0.4444444444444444,0.5555555555555556
8692,27,14.835117941840222,15.127092081814325,0.29197413997410315,0.010813857036077894,7,20,0.25925925925925924,0.7407407407407407
4029,27,13.714342555670257,13.888834182003166,0.17449162633290882,0.006462652827144771,13,14,0.48148148148148145,0.5185185185185185
9063,27,15.164395195921257,11.87222917831343,3.2921660176078262,0.12193207472621578,15,12,0.5555555555555556,0.4444444444444444
770,27,15.92478255976695,11.93348807026281,3.9912944895041402,0.14782572183348666,6,21,0.2222222222222222,0.7777777777777778
3833,27,13.570330204569373,15.7456161325652,2.1752859279958265,0.08056614548132691,15,12,0.5555555555555556,0.4444444444444444
8609,27,11.669718221508239,9.842485392486772,1.827232829021467,0.06767528996375803,15,12,0.5555555555555556,0.4444444444444444
6780,27,15.412546555508701,12.317365142802556,3.095181412706145,0.11463634861874611,8,19,0.2962962962962963,0.7037037037037037
1639,27,12.004987201526609,16.327707410256096,4.322720208729487,0.1601007484714625,13,14,0.48148148148148145,0.5185185185185185
8581,27,14.055726259813296,8.08264912465595,5.973077135157347,0.22122507907990172,9,18,0.3333333333333333,0.6666666666666666
2572,27,14.112889737886366,10.222900164896638,3.8899895729897285,0.14407368788850847,13,14,0.48148148148148145,0.5185185185185185
4499,27,13.499347748809416,11.98045525722073,1.5188924915886872,0.05625527746624767,7,20,0.25925925925925924,0.7407407407407407
3795,27,11.801735609505972,13.750828841305653,1.9490932317996812,0.07218863821480301,10,17,0.37037037037037035,0.6296296296296297
8571,27,14.215550007929632,12.778582689139494,1.4369673187901384,0.05322101180704216,9,18,0.3333333333333333,0.6666666666666666
729,27,12.175427199520756,10.232841342505928,1.9425858570148282,0.07194762433388252,11,16,0.4074074074074074,0.5925925925925926
8795,27,14.260037808427457,11.31345760463493,2.946580203792527,0.10913260014046396,10,17,0.37037037037037035,0.6296296296296297
5489,27,11.286390930729416,13.429921662363038,2.1435307316336214,0.07939002709754153,14,13,0.5185185185185185,0.48148148148148145
607,27,13.548570889706014,11.893069318572959,1.6555015711330547,0.06131487300492795,11,16,0.4074074074074074,0.5925925925925926
9367,27,11.74702279754828,14.549324456618633,2.802301659070354,0.10378895033593903,11,16,0.4074074074074074,0.5925925925925926
437,27,12.51959207298064,13.064162900313832,0.5445708273331924,0.020169289901229348,11,16,0.4074074074074074,0.5925925925925926
9375,27,14.439483321005461,15.332200499242749,0.8927171782372874,0.03306359919397361,11,16,0.4074074074074074,0.5925925925925926
431,27,13.423822112079101,13.331406636736224,0.09241547534287697,0.0034227953830695177,11,16,0.4074074074074074,0.5925925925925926
3693,27,14.224973367187626,14.182057329348682,0.042916037838944376,0.0015894828829238659,14,13,0.5185185185185185,0.48148148148148145
651,27,15.93513230321214,12.300596829688656,3.634535473523483,0.1346124249453142,12,15,0.4444444444444444,0.5555555555555556
932,27,12.927241868525696,15.022563435414396,2.0953215668886997,0.07760450247735926,11,16,0.4074074074074074,0.5925925925925926
194,27,11.71672875851042,14.68319835326946,2.9664695947590403,0.10986924425033483,14,13,0.5185185185185185,0.48148148148148145
647,27,14.606480139175035,10.848039613067003,3.758440526108032,0.13920150096696415,9,18,0.3333333333333333,0.6666666666666666
3167,27,10.11379004064653,12.878876311880582,2.7650862712340523,0.10241060263829824,16,11,0.5925925925925926,0.4074074074074074
73,27,13.918197981477455,11.308562672876814,2.609635308600641,0.09665315957780152,10,17,0.37037037037037035,0.6296296296296297
6103,27,16.4726712396941,15.832112110054211,0.6405591296398896,0.0237244122088848,12,15,0.4444444444444444,0.5555555555555556
2940,27,15.324419379084274,11.516895846085063,3.8075235329992108,0.1410193901110819,12,15,0.4444444444444444,0.5555555555555556
1973,27,12.548953271858363,14.888061878475856,2.3391086066174935,0.08663365209694421,15,12,0.5555555555555556,0.4444444444444444
9425,27,14.177864866517266,12.692098690506436,1.4857661760108307,0.05502837688929003,12,15,0.4444444444444444,0.5555555555555556
404,27,13.566994769743246,13.369617580511393,0.19737718923185277,0.007310266267846399,11,16,0.4074074074074074,0.5925925925925926
939,27,12.628629076671327,14.541679822601228,1.913050745929901,0.07085373133073708,9,18,0.3333333333333333,0.6666666666666666
4729,27,11.237838418625168,12.59109988300608,1.3532614643809122,0.05012079497707082,13,14,0.48148148148148145,0.5185185185185185
7034,27,14.985574295942833,11.513612408272918,3.4719618876699148,0.12859118102481165,9,18,0.3333333333333333,0.6666666666666666
6076,27,13.413779416786358,15.122264019331375,1.7084846025450169,0.06327720750166729,6,21,0.2222222222222222,0.7777777777777778
1312,27,15.527727499652391,13.910427207931189,1.617300291721202,0.059900010804488965,9,18,0.3333333333333333,0.6666666666666666
8930,27,12.212963552513939,12.223732288783498,0.010768736269559653,0.0003988420840577649,14,13,0.5185185185185185,0.48148148148148145
10275,27,17.872177931520145,16.461841950888065,1.4103359806320803,0.05223466594933631,15,12,0.5555555555555556,0.4444444444444444
5030,27,13.411406360011634,11.978630525545727,1.4327758344659074,0.05306577164688546,10,17,0.37037037037037035,0.6296296296296297
